"GO Results for Cellular Component, 4DPM, 7.6 vs 8.0"

"name	term	lev	seq	value"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN495_c0_g1	0.239122083992247"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN35868_c0_g1	0.198511395727425"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN1229_c0_g1	0.249615643778762"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN33914_c0_g1	-0.600655803194332"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN30969_c0_g1	1.66099465113898"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN36801_c0_g1	-0.146702630978963"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN25940_c0_g1	0.00856494193238651"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN17719_c0_g1	0"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN38732_c0_g1	0.877887663929422"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN39993_c0_g1	-0.0550525944734918"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN39195_c0_g1	1.13922018472806"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN39233_c0_g1	-2.06438372544611"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN14361_c0_g1	0.396614360157215"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN4942_c0_g1	-0.209661198912924"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN12450_c0_g1	0.155317216770827"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN6505_c0_g1	-0.732698134398106"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN29156_c0_g1	1.31822845689203"
"secretory vesicle	GO:0099503;GO:0030141	2	TRINITY_DN13591_c0_g1	0.763057659374487"
"INO80-type complex	GO:0097346	3	TRINITY_DN34263_c0_g1	-0.136459723719109"
"INO80-type complex	GO:0097346	3	TRINITY_DN23971_c0_g1	0.302893527705768"
"INO80-type complex	GO:0097346	3	TRINITY_DN27294_c0_g1	0.195216834521769"
"INO80-type complex	GO:0097346	3	TRINITY_DN30142_c0_g1	0.466474553563173"
"INO80-type complex	GO:0097346	3	TRINITY_DN26616_c0_g1	1.67227172135422"
"INO80-type complex	GO:0097346	3	TRINITY_DN2006_c0_g1	-0.41388813033536"
"INO80-type complex	GO:0097346	3	TRINITY_DN28042_c0_g1	0.300386006816883"
"INO80-type complex	GO:0097346	3	TRINITY_DN5844_c0_g1	0.0861795099103746"
"INO80-type complex	GO:0097346	3	TRINITY_DN24019_c0_g1	0.709417833331993"
"INO80-type complex	GO:0097346	3	TRINITY_DN30785_c0_g1	-0.542642184926662"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN37279_c0_g1	-0.712993715793952"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN34750_c0_g1	-0.640617104780478"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN11938_c0_g1	-1.88727035878844"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN3697_c0_g1	-0.505138754298923"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN34195_c0_g1	-1.03540648321477"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN8164_c0_g1	-0.380474055722578"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN14706_c1_g1	0.396994708012206"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN30600_c0_g1	-2.68018306334598"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN22448_c0_g1	-1.50017463367035"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN19877_c0_g1	-0.0242163349246618"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN5677_c0_g1	-0.0840475486483306"
"proton-transporting two-sector ATPase complex, catalytic domain	GO:0033178	3	TRINITY_DN11009_c0_g1	0.356111471643201"
"coated vesicle	GO:0030135	2	TRINITY_DN8860_c0_g1	-0.423597336987271"
"coated vesicle	GO:0030135	2	TRINITY_DN33055_c0_g1	2.91749803336771"
"coated vesicle	GO:0030135	2	TRINITY_DN19266_c0_g1	0.19024993217455"
"coated vesicle	GO:0030135	2	TRINITY_DN9167_c0_g1	-0.529858501548542"
"coated vesicle	GO:0030135	2	TRINITY_DN7520_c0_g1	-0.485041221667766"
"coated vesicle	GO:0030135	2	TRINITY_DN10558_c0_g1	1.98905483975833"
"coated vesicle	GO:0030135	2	TRINITY_DN39040_c0_g1	-1.06807602456503"
"coated vesicle	GO:0030135	2	TRINITY_DN34944_c0_g1	-0.654501010015683"
"coated vesicle	GO:0030135	2	TRINITY_DN39993_c0_g1	-0.0550525944734918"
"coated vesicle	GO:0030135	2	TRINITY_DN39256_c0_g1	-1.98940253961593"
"coated vesicle	GO:0030135	2	TRINITY_DN14361_c0_g1	0.396614360157215"
"coated vesicle	GO:0030135	2	TRINITY_DN23101_c1_g1	0.621546799745162"
"coated vesicle	GO:0030135	2	TRINITY_DN33220_c0_g1	0.929925779500938"
"coated vesicle	GO:0030135	2	TRINITY_DN32493_c0_g1	-0.00660433827176616"
"coated vesicle	GO:0030135	2	TRINITY_DN16848_c0_g1	0.318130845622377"
