"GO Results for Biological Processes, 4DPM, 7.5 vs 8.0"

"name	term	lev	seq	value"
"negative regulation of establishment of protein localization	GO:0051224;GO:1904950	3	TRINITY_DN39322_c0_g1	1.40181202876965"
"negative regulation of establishment of protein localization	GO:0051224;GO:1904950	3	TRINITY_DN37045_c0_g1	1.09081003145292"
"negative regulation of establishment of protein localization	GO:0051224;GO:1904950	3	TRINITY_DN27919_c0_g1	-1.66927446439791"
"negative regulation of establishment of protein localization	GO:0051224;GO:1904950	3	TRINITY_DN19761_c0_g1	4.31282579179515"
"negative regulation of establishment of protein localization	GO:0051224;GO:1904950	3	TRINITY_DN13128_c0_g1	-0.584461059237976"
"protein targeting	GO:0006605	5	TRINITY_DN495_c0_g1	0.231574902653091"
"protein targeting	GO:0006605	5	TRINITY_DN3403_c0_g1	0.584584565420052"
"protein targeting	GO:0006605	5	TRINITY_DN11196_c0_g1	1.60053301451746"
"protein targeting	GO:0006605	5	TRINITY_DN2571_c0_g1	0.949404631253959"
"protein targeting	GO:0006605	5	TRINITY_DN27805_c0_g1	0.365645828374926"
"protein targeting	GO:0006605	5	TRINITY_DN852_c0_g1	1.18364702211887"
"protein targeting	GO:0006605	5	TRINITY_DN18059_c0_g1	-0.221288206931776"
"protein targeting	GO:0006605	5	TRINITY_DN10362_c0_g1	-0.0584422745614186"
"protein targeting	GO:0006605	5	TRINITY_DN25908_c0_g1	0.0211681779583936"
"protein targeting	GO:0006605	5	TRINITY_DN23712_c0_g1	1.13307421697483"
"protein targeting	GO:0006605	5	TRINITY_DN3894_c0_g1	-1.62281036140688"
"protein targeting	GO:0006605	5	TRINITY_DN12103_c0_g1	0.190544245585261"
"protein targeting	GO:0006605	5	TRINITY_DN15550_c0_g1	0.276996326416083"
"protein targeting	GO:0006605	5	TRINITY_DN9543_c0_g1	0.733108692333446"
"protein targeting	GO:0006605	5	TRINITY_DN16180_c0_g1	1.63220733858155"
"protein targeting	GO:0006605	5	TRINITY_DN35740_c0_g1	0.909382109832035"
"protein targeting	GO:0006605	5	TRINITY_DN35467_c0_g1	-0.654659492615022"
"protein targeting	GO:0006605	5	TRINITY_DN25979_c0_g1	0.719081724881639"
"protein targeting	GO:0006605	5	TRINITY_DN24945_c0_g1	0.141596282202983"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN25054_c0_g1	2.13527707706818"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN25747_c0_g1	0.131878119606447"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN3216_c0_g1	0.218409127208334"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN26872_c0_g1	1.17215962561831"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN29172_c0_g1	1.06860926542028"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN39074_c0_g1	-0.351425579675047"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN22706_c0_g2	0.348334632115045"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN12332_c0_g1	0.240534803441728"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN34068_c0_g1	1.44305341734657"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN26627_c0_g1	1.95983783075068"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN26435_c0_g1	0.397502102252283"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN9153_c0_g1	0.705966510567914"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN10144_c0_g1	0.787338829221155"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN8948_c0_g1	0.811742382731709"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN29124_c0_g1	0.308052964258569"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN28873_c0_g1	-2.53220957246874"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN7504_c0_g1	2.84002212503934"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN16521_c0_g1	0.242309117683804"
"protein-DNA complex assembly	GO:0006334;GO:0065004	3	TRINITY_DN34183_c0_g1	-0.603846847335943"
"regulation of wound healing	GO:0061041;GO:1903034	3	TRINITY_DN18122_c0_g1	0.385917217487661"
"regulation of wound healing	GO:0061041;GO:1903034	3	TRINITY_DN18050_c0_g1	-0.403703899576804"
"regulation of wound healing	GO:0061041;GO:1903034	3	TRINITY_DN13810_c0_g1	-1.52848701681202"
"regulation of wound healing	GO:0061041;GO:1903034	3	TRINITY_DN26712_c0_g1	-0.920410525760335"
"regulation of wound healing	GO:0061041;GO:1903034	3	TRINITY_DN38600_c0_g1	-0.257754171501272"
"regulation of wound healing	GO:0061041;GO:1903034	3	TRINITY_DN5148_c0_g1	-0.626278655402701"
"regulation of wound healing	GO:0061041;GO:1903034	3	TRINITY_DN22632_c0_g1	1.30261592472451"
"regulation of wound healing	GO:0061041;GO:1903034	3	TRINITY_DN7977_c0_g1	-1.19963012779653"
"positive regulation of mitotic cell cycle phase transition	GO:1901992;GO:1901989	4	TRINITY_DN31646_c0_g1	-0.112663455329228"
"positive regulation of mitotic cell cycle phase transition	GO:1901992;GO:1901989	4	TRINITY_DN31071_c0_g1	3.58363659076963"
"positive regulation of mitotic cell cycle phase transition	GO:1901992;GO:1901989	4	TRINITY_DN28519_c0_g1	-0.456568305831255"
"positive regulation of mitotic cell cycle phase transition	GO:1901992;GO:1901989	4	TRINITY_DN29461_c0_g1	0.495488830499268"
"positive regulation of mitotic cell cycle phase transition	GO:1901992;GO:1901989	4	TRINITY_DN14184_c0_g1	0.509898270731217"
"mitochondrial electron transport, NADH to ubiquinone	GO:0006120	5	TRINITY_DN24365_c0_g1	-1.10875746933494"
"mitochondrial electron transport, NADH to ubiquinone	GO:0006120	5	TRINITY_DN8470_c0_g1	-0.386480239748393"
"mitochondrial electron transport, NADH to ubiquinone	GO:0006120	5	TRINITY_DN1244_c0_g1	-0.808031483339794"
"mitochondrial electron transport, NADH to ubiquinone	GO:0006120	5	TRINITY_DN24365_c1_g1	-1.76135102160471"
"mitochondrial electron transport, NADH to ubiquinone	GO:0006120	5	TRINITY_DN14602_c0_g1	0.671660649128135"
"mitochondrial electron transport, NADH to ubiquinone	GO:0006120	5	TRINITY_DN8573_c0_g1	1.74137045377848"
"mitochondrial electron transport, NADH to ubiquinone	GO:0006120	5	TRINITY_DN25923_c0_g1	1.38984247322279"
"mitochondrial electron transport, NADH to ubiquinone	GO:0006120	5	TRINITY_DN303_c0_g1	-0.0407913946718279"
"positive regulation of growth	GO:0045927	2	TRINITY_DN25709_c0_g1	3.30231537818035"
"positive regulation of growth	GO:0045927	2	TRINITY_DN21159_c0_g1	0.00445263808877916"
"positive regulation of growth	GO:0045927	2	TRINITY_DN8002_c0_g1	0.90553250309287"
"positive regulation of growth	GO:0045927	2	TRINITY_DN21147_c0_g1	-0.728674674373037"
"positive regulation of growth	GO:0045927	2	TRINITY_DN31646_c0_g1	-0.112663455329228"
"positive regulation of growth	GO:0045927	2	TRINITY_DN27294_c0_g1	2.05175749743022"
"positive regulation of growth	GO:0045927	2	TRINITY_DN29440_c0_g1	-0.0066344186332734"
"positive regulation of growth	GO:0045927	2	TRINITY_DN34735_c0_g1	0.105828569230369"
"positive regulation of growth	GO:0045927	2	TRINITY_DN33402_c0_g1	1.92136718303963"
"positive regulation of growth	GO:0045927	2	TRINITY_DN15301_c0_g1	0.0680480155414653"
"positive regulation of growth	GO:0045927	2	TRINITY_DN15510_c0_g1	0.118814964420962"
"positive regulation of growth	GO:0045927	2	TRINITY_DN15402_c0_g1	-4.32572827072922"
"positive regulation of growth	GO:0045927	2	TRINITY_DN23995_c0_g1	2.67571001877476"
"positive regulation of growth	GO:0045927	2	TRINITY_DN11526_c1_g1	0.874674299085662"
