"GO Results for Cellular Component, Day 8, 7.6 vs 8.0"

"name	term	lev	seq	value"
"dynein complex	GO:0030286	2	TRINITY_DN39787_c0_g1	-0.176554789837819"
"dynein complex	GO:0030286	2	TRINITY_DN37386_c0_g1	1.11479552232529"
"dynein complex	GO:0030286	2	TRINITY_DN39436_c0_g1	-1.47912596409058"
"dynein complex	GO:0030286	2	TRINITY_DN34807_c0_g1	1.05477270970953"
"dynein complex	GO:0030286	2	TRINITY_DN29913_c0_g1	-0.714408754676128"
"dynein complex	GO:0030286	2	TRINITY_DN26854_c0_g1	0.745169173131206"
"dynein complex	GO:0030286	2	TRINITY_DN39209_c0_g1	0.15235548698105"
"dynein complex	GO:0030286	2	TRINITY_DN32397_c0_g1	0"
"dynein complex	GO:0030286	2	TRINITY_DN36372_c0_g1	-0.566315592127004"
"dynein complex	GO:0030286	2	TRINITY_DN37256_c0_g1	0.284313316981191"
"dynein complex	GO:0030286	2	TRINITY_DN7110_c0_g1	0.612658786125276"
"dynein complex	GO:0030286	2	TRINITY_DN35128_c0_g1	0.0752016751891449"
"dynein complex	GO:0030286	2	TRINITY_DN7164_c0_g1	0.573737096231548"
"dynein complex	GO:0030286	2	TRINITY_DN6164_c0_g1	-1.00988835618054"
"dynein complex	GO:0030286	2	TRINITY_DN10559_c0_g1	-0.113922020426564"
"dynein complex	GO:0030286	2	TRINITY_DN26467_c0_g1	0.91848118003596"
"dynein complex	GO:0030286	2	TRINITY_DN22488_c0_g1	0.621994351511509"
"dynein complex	GO:0030286	2	TRINITY_DN27089_c0_g1	0.788649955562365"
"dynein complex	GO:0030286	2	TRINITY_DN26685_c0_g1	0.584674457418408"
"dynein complex	GO:0030286	2	TRINITY_DN2499_c0_g1	-0.15947254888792"
"dynein complex	GO:0030286	2	TRINITY_DN10645_c0_g1	0.528104558176764"
"dynein complex	GO:0030286	2	TRINITY_DN11907_c0_g1	0.618215553484309"
"dynein complex	GO:0030286	2	TRINITY_DN12977_c0_g1	0.34161673810762"
"dynein complex	GO:0030286	2	TRINITY_DN38973_c0_g1	0.145764757636986"
"dynein complex	GO:0030286	2	TRINITY_DN32450_c0_g1	1.19304999764137"
"dynein complex	GO:0030286	2	TRINITY_DN38973_c1_g1	0.432730906910927"
"dynein complex	GO:0030286	2	TRINITY_DN4720_c0_g1	0.762665537491882"
"dynein complex	GO:0030286	2	TRINITY_DN5271_c0_g1	0.17070033979446"
"dynein complex	GO:0030286	2	TRINITY_DN17295_c0_g1	0.0657092261943432"
"dynein complex	GO:0030286	2	TRINITY_DN32030_c0_g1	-0.135778648389544"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN27754_c0_g1	-0.308567062232174"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN21868_c0_g1	1.09426465669961"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN31599_c0_g1	0.105921190855859"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN6482_c0_g1	-0.0462659034613515"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN24806_c0_g1	0.0198403109421189"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN27773_c0_g1	-1.03506142610072"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN32700_c0_g1	-0.288686849974546"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN39690_c0_g1	0.489856179813536"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN21972_c0_g1	0.0833895180581215"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN34217_c0_g1	0.47710797109568"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN38038_c0_g1	0.167181545408698"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN14410_c0_g1	-1.57640648572638"
"cohesin complex	GO:0008278;GO:0030893	4	TRINITY_DN4571_c0_g1	0.41077555174638"
"AP-type membrane coat adaptor complex	GO:0030119	3	TRINITY_DN18052_c0_g1	-0.00949845192081449"
"AP-type membrane coat adaptor complex	GO:0030119	3	TRINITY_DN13954_c0_g1	0.304065409799519"
