"GO Results for Cellular Component, 1DPM, 7.5 vs 8.0"

"name	term	lev	seq	value"
"ciliary basal body	GO:0036064	4	TRINITY_DN10931_c0_g1	-2.80398175918274"
"ciliary basal body	GO:0036064	4	TRINITY_DN35461_c0_g1	-1.1915949888569"
"ciliary basal body	GO:0036064	4	TRINITY_DN17686_c0_g1	-3.47644971189926"
"ciliary basal body	GO:0036064	4	TRINITY_DN39174_c0_g1	0.542270070310253"
"ciliary basal body	GO:0036064	4	TRINITY_DN24982_c1_g1	-0.0775513050914319"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN33055_c0_g1	-0.583344834447442"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN19266_c0_g1	-0.56169985911716"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN18263_c0_g1	2.09865514694674"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN35827_c1_g1	-1.38769828392982"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN2571_c0_g1	-0.402552490387152"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN38536_c0_g1	0.820157425497163"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN21417_c0_g1	1.30287438473326"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN27909_c0_g1	0.876691577864709"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN31830_c0_g1	0.273569481723099"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN27716_c0_g1	1.52908486530614"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN18052_c0_g1	1.03500426941506"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN28863_c0_g1	-0.790195060530769"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN7520_c0_g1	0.0768352840623044"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN33425_c0_g1	-0.834297000974251"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN10558_c0_g1	1.5151150407002"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN25940_c0_g1	-0.219554697312665"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN31500_c0_g1	0.180116042001624"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN38448_c0_g1	-0.672626897728926"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN39256_c0_g1	-2.99384980767208"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN27528_c0_g1	-1.27882171152404"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN39233_c0_g1	2.99199218189139"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN31063_c0_g1	0.721086009937283"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN30337_c0_g1	-0.818269455335006"
"cytoplasmic vesicle part	GO:0044433	2	TRINITY_DN19532_c0_g1	-0.133629304961443"
