"GO Results for Biological Processes, Hour 48, 7.5 vs 8.0"

"name	term	lev	seq	value"
"DNA repair	GO:0006281	4	TRINITY_DN7208_c0_g1	0.40921205388524"
"DNA repair	GO:0006281	4	TRINITY_DN34263_c0_g1	0.190576182361546"
"DNA repair	GO:0006281	4	TRINITY_DN33689_c0_g1	-0.819457133224869"
"DNA repair	GO:0006281	4	TRINITY_DN25747_c0_g1	1.94291977865365"
"DNA repair	GO:0006281	4	TRINITY_DN3274_c0_g1	-1.63158614851396"
"DNA repair	GO:0006281	4	TRINITY_DN23385_c0_g1	1.44201324655768"
"DNA repair	GO:0006281	4	TRINITY_DN22810_c0_g1	-0.932362319710951"
"DNA repair	GO:0006281	4	TRINITY_DN21868_c0_g1	5.63971550977365"
"DNA repair	GO:0006281	4	TRINITY_DN24848_c0_g1	-0.431246045088018"
"DNA repair	GO:0006281	4	TRINITY_DN18599_c0_g1	0.231121730876012"
"DNA repair	GO:0006281	4	TRINITY_DN2419_c0_g1	1.51366177524043"
"DNA repair	GO:0006281	4	TRINITY_DN27294_c0_g1	-0.89585355854666"
"DNA repair	GO:0006281	4	TRINITY_DN31599_c0_g1	0.646402977496483"
"DNA repair	GO:0006281	4	TRINITY_DN4270_c0_g1	2.658227881407"
"DNA repair	GO:0006281	4	TRINITY_DN23229_c0_g1	0.408417967049345"
"DNA repair	GO:0006281	4	TRINITY_DN7043_c0_g1	3.96461634872647"
"DNA repair	GO:0006281	4	TRINITY_DN30704_c0_g1	-4.31386837469935"
"DNA repair	GO:0006281	4	TRINITY_DN39174_c0_g1	0.959936679236753"
"DNA repair	GO:0006281	4	TRINITY_DN34068_c0_g1	5.89514643981866"
"DNA repair	GO:0006281	4	TRINITY_DN37566_c0_g1	-0.00255164375867075"
"DNA repair	GO:0006281	4	TRINITY_DN24573_c0_g1	-0.98186060471952"
"DNA repair	GO:0006281	4	TRINITY_DN26616_c0_g1	0.2760694609956"
"DNA repair	GO:0006281	4	TRINITY_DN24806_c0_g1	2.86818102092333"
"DNA repair	GO:0006281	4	TRINITY_DN23820_c0_g1	-1.4335510931294"
"DNA repair	GO:0006281	4	TRINITY_DN26435_c0_g1	1.05899645069158"
"DNA repair	GO:0006281	4	TRINITY_DN27773_c0_g1	0.339987222030497"
"DNA repair	GO:0006281	4	TRINITY_DN8379_c0_g1	-0.28075486793005"
"DNA repair	GO:0006281	4	TRINITY_DN2006_c0_g1	1.51696393651653"
